2900000849785,0
2900000852525,0
2900000855502,0
2900000863286,0
2900000864498,0
2900000870994,0
2900000874145,0
2900000874930,0
2900000880467,0
2900000883475,0
2900000883819,0
2900000884007,0
2900000934474,0
2900000936997,0
2900000941830,0
2900001047739,0
2900001050364,0
2900001050500,0
2900001050791,0
2900001053938,0
2900001067881,0
2900001067911,0
2900001068499,0
2900001068833,0
2900001078658,0
2900001090605,0
2900001092012,0
2900001093019,0
2900001094702,0
2900001095952,0
2900001109598,0
2900001137843,0
2900001157902,0
2900001211239,0
2900001211321,0
2900001215688,0
2900001216616,0
2900001220255,0
2900001222099,0
2900001234399,0
2900001238632,0
2900001240246,0
2900001255080,0
2900001270014,0
2900001270199,0
2900001270205,0
2900001309639,0
2900001355049,0
2900001398121,0
2900001413886,0
2900001419826,0
2900001421652,0
2900001423069,0
2900001432658,0
2900001432672,0
2900001435116,0
2900001436366,0
2900001436410,0
2900001436700,0
2900001437165,0
2900001437424,0
2900001451932,0
2900001452366,0
2900001462648,0
2900001463379,0
2900001465816,0
2900001465960,0
2900001466509,0
2900001467353,0
2900001497336,0
2900001509459,0
2900001538596,0
2900001540117,0
2900001540971,0
2900001550246,0
2900001559720,0
2900001568630,0
2900001575201,0
2900001578363,0
2900001582933,0
2900001645768,0
2900001661508,0
2900001663823,0
2900001668996,0
2900001671408,0
2900001684507,0
2900002532630,0
2900002542837,0
2900002548457,0
2900002701746,0
2900002927733,0
2900002930092,0
2900002932416,0
2900002932614,0
2900002933024,0
2900002933918,0
2900002934304,0
2900002934342,0
2900002934762,0
2900002934892,0
2900002934915,0
2900002936520,0
2900002936940,0
2900002937428,0
2900002937503,0
2900002944402,0
2900002944471,0
2900002944495,0
2900002969559,0
2900003105154,0
2900003105161,0
2900003106281,0
2900003106502,0
2900003107363,0
2900003108773,0
2900003110479,0
2900003114002,0
2900003114170,0
2900003114613,0
2900003115009,0
2900003116341,0
2900003116822,0
2900003117386,0
2900003120607,0
2900003122076,0
2900003123479,0
6222021615010082737,0
6227002180921663895,0
